45.87	0.0	-0.122639	-1.37576	0.882163	1.0	-0.119559	-1.4101	1.17693	2.0	-0.11527	-1.4265	1.46921	3.0	-0.124555	-1.44282	1.60129	4.0	-0.259053	-1.34122	1.33917	5.0	-0.346676	-1.24973	1.18959	6.0	-0.237163	-1.03453	1.07432	7.0	-0.196616	-0.959058	1.05009	8.0	0.0462262	-1.44676	1.34108	9.0	0.100634	-1.48465	1.0923	10.0	0.153085	-1.42783	0.84333	11.0	0.157581	-1.40093	0.789648	12.0	-0.170513	-1.31934	0.87813	13.0	0.0878575	-0.984646	0.594535	14.0	0.127116	-0.777292	0.263359	15.0	0.170768	-0.636023	0.211852	16.0	-0.0624731	-1.366	0.886717	17.0	0.0793721	-1.03306	0.703661	18.0	0.103586	-0.844094	0.299381	19.0	0.157177	-0.661267	0.232326	20.0	-0.117258	-1.42554	1.39626	21.0	-0.178425	-0.923568	1.03956	22.0	-0.20891	-0.927185	1.09782	23.0	0.156638	-1.3823	0.719234	24.0	0.184496	-1.38165	0.790782
45.903	0.0	-0.116883	-1.34332	0.847469	1.0	-0.114892	-1.3755	1.16095	2.0	-0.109216	-1.39489	1.46659	3.0	-0.115963	-1.40619	1.59517	4.0	-0.264157	-1.32518	1.34866	5.0	-0.339126	-1.23605	1.18025	6.0	-0.226725	-1.01146	1.05819	7.0	-0.19935	-0.93673	1.03014	8.0	0.0535782	-1.42301	1.34584	9.0	0.10773	-1.46186	1.08519	10.0	0.158761	-1.40376	0.833585	11.0	0.161244	-1.37188	0.778343	12.0	-0.172802	-1.28343	0.851392	13.0	0.101137	-0.904701	0.772424	14.0	0.105411	-0.875195	0.285594	15.0	0.153225	-0.711268	0.214375	16.0	-0.0362801	-1.33342	0.847341	17.0	0.0847014	-1.0146	0.689021	18.0	0.103224	-0.874326	0.292437	19.0	0.146465	-0.711498	0.217408	20.0	-0.111324	-1.39212	1.39096	21.0	-0.186534	-0.910791	1.01309	22.0	-0.2154	-0.888639	1.06794	23.0	0.161062	-1.37336	0.724015	24.0	0.178604	-1.37173	0.770542
45.936	0.0	-0.120093	-1.35438	0.840549	1.0	-0.115232	-1.37676	1.16077	2.0	-0.106115	-1.38831	1.47103	3.0	-0.116778	-1.40117	1.59718	4.0	-0.263276	-1.31239	1.35438	5.0	-0.337067	-1.18917	1.15851	6.0	-0.218206	-0.96403	1.02632	7.0	-0.212484	-0.948712	1.0125	8.0	0.0586745	-1.40178	1.3478	9.0	0.117456	-1.43979	1.08398	10.0	0.166364	-1.36025	0.827181	11.0	0.163929	-1.34981	0.787236	12.0	-0.17739	-1.29596	0.843954	13.0	0.101259	-0.905416	0.772898	14.0	0.106378	-0.869139	0.291707	15.0	0.146258	-0.735621	0.177759	16.0	-0.0380853	-1.34178	0.84089	17.0	0.0799805	-1.02381	0.689754	18.0	0.0997473	-0.921597	0.25792	19.0	0.133461	-0.751499	0.18546	20.0	-0.109751	-1.38917	1.39313	21.0	-0.194576	-0.929038	0.969883	22.0	-0.226765	-0.912712	1.03255	23.0	0.166436	-1.33152	0.73269	24.0	0.187679	-1.33412	0.780145
45.97	0.0	-0.112614	-1.33169	0.844194	1.0	-0.10925	-1.34478	1.16463	2.0	-0.102301	-1.34186	1.47966	3.0	-0.106004	-1.34272	1.59714	4.0	-0.259262	-1.2742	1.35198	5.0	-0.343323	-1.21239	1.17027	6.0	-0.238247	-0.9811	1.03672	7.0	-0.220541	-0.929595	0.992633	8.0	0.0667213	-1.35159	1.35382	9.0	0.130296	-1.4019	1.09104	10.0	0.175715	-1.33329	0.865406	11.0	0.172793	-1.31426	0.802814	12.0	-0.168822	-1.26791	0.846288	13.0	0.0756305	-1.02413	0.59087	14.0	0.109898	-0.853984	0.17413	15.0	0.153169	-0.714941	0.139505	16.0	-0.0312359	-1.32251	0.845399	17.0	0.0925886	-1.00465	0.737639	18.0	0.124815	-0.863701	0.254032	19.0	0.164952	-0.706621	0.204464	20.0	-0.104573	-1.34372	1.40175	21.0	-0.190713	-0.915142	0.960712	22.0	-0.223784	-0.890294	1.01966	23.0	0.179746	-1.28388	0.736149	24.0	0.202952	-1.29582	0.791565
46.003	0.0	-0.11016	-1.32139	0.839886	1.0	-0.10776	-1.33133	1.1615	2.0	-0.101711	-1.32858	1.47813	3.0	-0.104256	-1.33542	1.59964	4.0	-0.258283	-1.26522	1.3537	5.0	-0.336894	-1.18212	1.13885	6.0	-0.25823	-0.971839	1.02948	7.0	-0.228818	-0.92512	0.97548	8.0	0.0722467	-1.33269	1.35116	9.0	0.13592	-1.38261	1.08978	10.0	0.18195	-1.31561	0.853453	11.0	0.179511	-1.28844	0.799479	12.0	-0.167998	-1.26304	0.843632	13.0	0.0705371	-1.02231	0.590848	14.0	0.104526	-0.850894	0.171381	15.0	0.14093	-0.693958	0.122883	16.0	-0.0264617	-1.30523	0.839375	17.0	0.0971046	-0.99753	0.739245	18.0	0.117858	-0.872623	0.237674	19.0	0.154131	-0.715505	0.188554	20.0	-0.103936	-1.33162	1.39987	21.0	-0.19049	-0.901087	0.944095	22.0	-0.235942	-0.884807	0.970547	23.0	0.176483	-1.26369	0.7342	24.0	0.204827	-1.27737	0.764826
46.036	0.0	-0.10006	-1.31927	0.837294	1.0	-0.0928863	-1.31175	1.15966	2.0	-0.0809229	-1.2782	1.47804	3.0	-0.0923178	-1.28178	1.60303	4.0	-0.251389	-1.24087	1.3594	5.0	-0.34097	-1.17894	1.1473	6.0	-0.259979	-0.968697	1.00549	7.0	-0.248817	-0.938333	0.953458	8.0	0.0768763	-1.29179	1.3657	9.0	0.144804	-1.33079	1.0919	10.0	0.196699	-1.26969	0.878473	11.0	0.184983	-1.24788	0.804744	12.0	-0.158334	-1.26144	0.839657	13.0	0.0694029	-1.02264	0.590436	14.0	0.10337	-0.850966	0.169999	15.0	0.133441	-0.694623	0.118775	16.0	-0.0166502	-1.30329	0.838362	17.0	0.11587	-0.994229	0.809079	18.0	0.122493	-0.876664	0.319029	19.0	0.152418	-0.719981	0.266432	20.0	-0.0833284	-1.28722	1.39903	21.0	-0.221338	-0.927058	0.91174	22.0	-0.251547	-0.893078	0.989077	23.0	0.19181	-1.21955	0.740495	24.0	0.208437	-1.23623	0.796794
46.069	0.0	-0.0883451	-1.25583	0.812859	1.0	-0.0883923	-1.25816	1.15055	2.0	-0.0829791	-1.25959	1.4808	3.0	-0.0877351	-1.25427	1.60526	4.0	-0.248731	-1.21046	1.35229	5.0	-0.335391	-1.19614	1.16311	6.0	-0.275725	-0.968351	0.989639	7.0	-0.264693	-0.946186	0.947714	8.0	0.0881698	-1.2706	1.35847	9.0	0.157669	-1.2966	1.09165	10.0	0.203184	-1.23907	0.879269	11.0	0.192173	-1.22151	0.806403	12.0	-0.146804	-1.19847	0.813849	13.0	0.0695828	-1.02302	0.587921	14.0	0.10404	-0.850859	0.165497	15.0	0.137023	-0.693641	0.11718	16.0	-0.00445342	-1.23981	0.815878	17.0	0.156728	-0.932044	0.804203	18.0	0.16699	-0.829542	0.298349	19.0	0.199564	-0.671946	0.248896	20.0	-0.0852615	-1.26336	1.39992	21.0	-0.232819	-0.929462	0.889636	22.0	-0.276602	-0.904487	0.931946	23.0	0.195461	-1.20659	0.741444	24.0	0.21199	-1.21894	0.767646
46.103	0.0	-0.0791433	-1.22984	0.819381	1.0	-0.0786288	-1.22788	1.15296	2.0	-0.0719068	-1.20682	1.47984	3.0	-0.0794395	-1.21557	1.60934	4.0	-0.236106	-1.1744	1.36597	5.0	-0.327831	-1.1893	1.16484	6.0	-0.28061	-0.964749	0.985544	7.0	-0.270469	-0.932051	0.920481	8.0	0.0979116	-1.21802	1.36757	9.0	0.159713	-1.25433	1.125	10.0	0.215352	-1.1891	0.884847	11.0	0.200589	-1.17367	0.815624	12.0	-0.138361	-1.17484	0.820844	13.0	0.0657848	-1.01208	0.528164	14.0	0.10099	-0.839007	0.104166	15.0	0.128179	-0.682894	0.0556487	16.0	0.00567547	-1.21094	0.821791	17.0	0.126812	-0.895697	0.71469	18.0	0.14067	-0.817635	0.192296	19.0	0.167631	-0.661272	0.143049	20.0	-0.0738021	-1.21257	1.39907	21.0	-0.262497	-0.913642	0.878767	22.0	-0.271343	-0.894408	0.951157	23.0	0.195529	-1.16457	0.743847	24.0	0.229874	-1.16322	0.78567
46.136	0.0	-0.0655318	-1.20416	0.841898	1.0	-0.0692466	-1.20362	1.16687	2.0	-0.0679387	-1.19113	1.48625	3.0	-0.0631314	-1.17063	1.62242	4.0	-0.233726	-1.15838	1.36827	5.0	-0.325517	-1.18224	1.16262	6.0	-0.288966	-0.976829	0.972417	7.0	-0.286375	-0.947671	0.906339	8.0	0.0984744	-1.19575	1.36855	9.0	0.162107	-1.22735	1.12724	10.0	0.216099	-1.15962	0.876624	11.0	0.207184	-1.13329	0.807382	12.0	-0.126068	-1.15286	0.842802	13.0	0.0663151	-1.01098	0.528532	14.0	0.103883	-0.874364	0.111044	15.0	0.12874	-0.718541	0.0635674	16.0	0.0206009	-1.18131	0.844512	17.0	0.185799	-1.02325	0.585685	18.0	0.148854	-0.918538	0.0649619	19.0	0.0871285	-0.80476	0.112105	20.0	-0.0693408	-1.1971	1.40654	21.0	-0.2878	-0.892531	0.867625	22.0	-0.288212	-0.924739	0.947196	23.0	0.209256	-1.13648	0.749041	24.0	0.232802	-1.12537	0.801356
46.17	0.0	-0.0501035	-1.15022	0.869269	1.0	-0.0513053	-1.15156	1.18118	2.0	-0.0481871	-1.14045	1.48745	3.0	-0.0592037	-1.15583	1.62226	4.0	-0.222858	-1.11415	1.37439	5.0	-0.323104	-1.11968	1.11952	6.0	-0.289533	-0.971317	0.963768	7.0	-0.29017	-0.943876	0.888469	8.0	0.10889	-1.1464	1.36904	9.0	0.171648	-1.17053	1.13048	10.0	0.226128	-1.10472	0.876979	11.0	0.213497	-1.08448	0.809002	12.0	-0.113959	-1.09849	0.866811	13.0	0.071824	-1.00484	0.531958	14.0	0.105888	-0.869333	0.0987696	15.0	0.177449	-0.818007	0.0135964	16.0	0.0392411	-1.12833	0.874824	17.0	0.178625	-1.04212	0.57604	18.0	0.135986	-0.948023	0.0497614	19.0	0.111012	-0.817775	0.107378	20.0	-0.0497801	-1.14557	1.41167	21.0	-0.288633	-0.93367	0.838088	22.0	-0.267025	-0.895369	0.897915	23.0	0.214952	-1.06891	0.740349	24.0	0.249857	-1.07384	0.810063
46.202	0.0	-0.0496912	-1.13634	0.87119	1.0	-0.0509945	-1.13082	1.1837	2.0	-0.0479939	-1.11147	1.49062	3.0	-0.0421421	-1.1029	1.61755	4.0	-0.214898	-1.09323	1.37627	5.0	-0.305015	-1.12727	1.19864	6.0	-0.294922	-0.982798	0.974718	7.0	-0.303483	-0.952099	0.891419	8.0	0.116212	-1.12797	1.37189	9.0	0.180094	-1.14702	1.13339	10.0	0.220479	-1.05171	0.879627	11.0	0.210931	-1.03757	0.815422	12.0	-0.113875	-1.08489	0.866923	13.0	0.0821322	-0.988846	0.534256	14.0	0.107085	-0.866049	0.097688	15.0	0.176858	-0.824538	0.0113948	16.0	0.0400058	-1.11416	0.878624	17.0	0.17906	-1.02088	0.588866	18.0	0.136437	-0.939705	0.0569743	19.0	0.107169	-0.808919	0.10711	20.0	-0.0495591	-1.11878	1.41468	21.0	-0.294644	-0.939743	0.826253	22.0	-0.274458	-0.928242	0.903656	23.0	0.210277	-1.0271	0.739616	24.0	0.252526	-1.02829	0.807132
46.236	0.0	-0.0494515	-1.11648	0.871124	1.0	-0.046998	-1.11353	1.18291	2.0	-0.0406266	-1.09728	1.48915	3.0	-0.0423672	-1.08478	1.62055	4.0	-0.207414	-1.05677	1.37587	5.0	-0.31585	-1.09528	1.14747	6.0	-0.303353	-0.982828	0.960033	7.0	-0.307629	-0.951891	0.88358	8.0	0.127846	-1.0998	1.37477	9.0	0.182892	-1.11432	1.12316	10.0	0.220927	-1.02223	0.887776	11.0	0.215186	-0.992042	0.817479	12.0	-0.113204	-1.06788	0.864606	13.0	0.0938434	-0.964514	0.494922	14.0	0.109534	-0.861812	0.0966392	15.0	0.135861	-0.709296	0.0501465	16.0	0.0397879	-1.09144	0.881097	17.0	0.196637	-0.987674	0.60676	18.0	0.136408	-0.938606	0.0726696	19.0	0.23332	-0.971325	0.0616475	20.0	-0.0430075	-1.10378	1.41338	21.0	-0.311041	-0.940868	0.820897	22.0	-0.274124	-0.935341	0.889749	23.0	0.21844	-0.972179	0.752443	24.0	0.257477	-0.97634	0.817881
46.269	0.0	-0.041959	-1.06318	0.880058	1.0	-0.0347605	-1.05582	1.18776	2.0	-0.0233118	-1.03611	1.48982	3.0	-0.0253655	-1.02252	1.62264	4.0	-0.195406	-1.00879	1.3845	5.0	-0.304272	-1.05441	1.15998	6.0	-0.307446	-0.967292	0.938125	7.0	-0.315417	-0.944535	0.871632	8.0	0.138546	-1.04836	1.37723	9.0	0.191228	-1.05988	1.1163	10.0	0.21981	-0.964827	0.887751	11.0	0.213403	-0.945555	0.823792	12.0	-0.10527	-1.01112	0.87669	13.0	0.102782	-0.943501	0.534842	14.0	0.115108	-0.8494	0.0842959	15.0	0.139939	-0.700376	0.0389151	16.0	0.0469448	-1.0427	0.886319	17.0	0.198511	-0.97338	0.608515	18.0	0.0886081	-0.954747	0.163225	19.0	0.205882	-0.919578	0.0757968	20.0	-0.0269782	-1.04336	1.4151	21.0	-0.320977	-0.93636	0.804659	22.0	-0.293843	-0.947404	0.894431	23.0	0.211576	-0.923244	0.747722	24.0	0.245354	-0.939401	0.798478
46.303	0.0	-0.0432435	-1.06016	0.880666	1.0	-0.0335625	-1.05174	1.18899	2.0	-0.0176322	-1.0293	1.49241	3.0	-0.020504	-1.01828	1.62616	4.0	-0.19222	-1.00442	1.38555	5.0	-0.303887	-1.05486	1.15361	6.0	-0.320098	-0.964862	0.898602	7.0	-0.32986	-0.964773	0.856762	8.0	0.139844	-1.03949	1.37357	9.0	0.192932	-1.05098	1.13001	10.0	0.220315	-0.938036	0.89733	11.0	0.211806	-0.899405	0.830912	12.0	-0.106664	-1.00934	0.877681	13.0	-0.138252	-1.05909	0.561117	14.0	0.100928	-0.864558	0.114552	15.0	0.155781	-0.860456	0.0293723	16.0	0.0457142	-1.03785	0.886412	17.0	0.193867	-0.962384	0.603195	18.0	0.0884777	-0.955335	0.163387	19.0	0.120226	-0.850736	0.0917257	20.0	-0.0227002	-1.03736	1.41727	21.0	-0.321545	-0.961929	0.784125	22.0	-0.307015	-0.961113	0.837333	23.0	0.217966	-0.890153	0.773242	24.0	0.252828	-0.876073	0.84163
46.336	0.0	-0.0448792	-1.02089	0.888654	1.0	-0.0315998	-1.01077	1.19618	2.0	-0.0139738	-0.989637	1.49784	3.0	-0.0135537	-0.982652	1.63251	4.0	-0.190603	-0.988589	1.39162	5.0	-0.300785	-1.04974	1.1488	6.0	-0.321915	-0.964635	0.930325	7.0	-0.331635	-0.951763	0.86886	8.0	0.14623	-0.99855	1.37502	9.0	0.201472	-1.00094	1.15488	10.0	0.222717	-0.886027	0.921568	11.0	0.21407	-0.845688	0.849217	12.0	-0.109844	-0.974389	0.887534	13.0	-0.131813	-1.00662	0.55323	14.0	0.110263	-0.856931	0.092713	15.0	0.153847	-0.877372	0.0148706	16.0	0.04607	-0.994729	0.892323	17.0	0.084307	-0.932062	0.508238	18.0	0.08861	-0.960252	0.114609	19.0	0.132532	-0.832521	0.0797314	20.0	-0.0191879	-0.997113	1.42324	21.0	-0.328047	-0.947215	0.798749	22.0	-0.289574	-0.916266	0.870254	23.0	0.209019	-0.836228	0.789763	24.0	0.228715	-0.798891	0.865252
46.37	0.0	-0.0456321	-1.00704	0.890149	1.0	-0.0306828	-0.995268	1.19796	2.0	-0.0111521	-0.970694	1.50014	3.0	-0.00173015	-0.948708	1.6338	4.0	-0.1806	-0.946022	1.39271	5.0	-0.288197	-1.03069	1.15041	6.0	-0.322256	-0.96392	0.930154	7.0	-0.334139	-0.948688	0.863034	8.0	0.150913	-0.978609	1.37824	9.0	0.20132	-0.982917	1.15895	10.0	0.223989	-0.84349	0.943016	11.0	0.205888	-0.800265	0.870348	12.0	-0.110387	-0.95991	0.891079	13.0	-0.125189	-0.992908	0.511452	14.0	0.127161	-0.846587	0.0576362	15.0	0.14946	-0.698487	0.0119801	16.0	0.0450719	-0.981626	0.892006	17.0	0.084856	-0.928983	0.507323	18.0	0.0897336	-0.960519	0.115423	19.0	0.130395	-0.831584	0.0809602	20.0	-0.0168788	-0.979214	1.42539	21.0	-0.332927	-0.944339	0.79577	22.0	-0.299036	-0.921871	0.841814	23.0	0.203811	-0.780128	0.813217	24.0	0.250803	-0.770941	0.900534
